"OPPORTUNITY_ZONE_FIPS","LOCALE_FIPS_CODE","ZONE_TYPE","PERCENT_BLACK_OR_AFRICAN_AMERICAN","PERCENT_AMERICAN_INDIAN_OR_ALASKA_NATIVE","PERCENT_ASIAN","PERCENT_NATIVE_HAWAIIAN_OR_PACIFIC","PERCENT_TWO_OR_MORE_RACES","PERCENT_WHITE","PERCENT_HISPANIC_OR_LATINO","PERCENT_OTHER_RACES","PERCENT_BELOW_10_YOA","PERCENT_10_TO_64_YOA","PERCENT_64_PLUS_YOA","TOTAL_THRESHOLD_CRITERIA_EXCEEDED","TOTAL_CATEGORIES_EXCEEDED","DISADVANTAGED_WITHOUT_CONSIDERING_NEIGHBORS","DISADVANTAGED_BASED_ON_NEIGHBORS_AND_RELAXED_LOW_INCOME_THRESHOLD_ONLY","DISADVANTAGED_DUE_TO_TRIBAL_OVERLAP","DISADVANTAGED","PERCENTAGE_DISADVANTAGED_BY_AREA","PERCENT_NEIGHBORS_DISADVANTAGED","TOTAL_POPULATION","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","LOW_INCOME","INCOME_ESTIMATED_ON_NEIGHBOR_INCOME","GTET_90_PERCENTILE_EXPECTED_AGRICULTURE_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_AGRICULTURAL_LOSS_RATE","EXPECTED_AGRICULTURAL_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_BUILDING_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_BUILDING_LOSS_RATE","EXPECTED_BUILDING_LOSS_RATE","GTET_90_PERCENTILE_EXPECTED_POPULATION_LOSS_RATE_AND_LOW_INCOME","PERCENTILE_EXPECTED_POPULATION_LOSS_RATE","EXPECTED_POPULATION_LOSS_RATE","PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FLOOD_IN_30_YEARS_AND_LOW_INCOME","PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","PERCENT_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS","GTET_90_PERCENTILE_PROPERTIES_AT_RISK_OF_FIRE_IN_30_YEARS_AND_LOW_INCOME","GTET_90_PERCENTILE_ENERGY_BURDEN_AND_LOW_INCOME","PERCENTILE_ENERGY_BURDEN","ENERGY_BURDEN","GTET_90_PERCENTILE_PM25_EXPOSURE_AND_LOW_INCOME","PERCENTILE_AIRBORNE_PM25","AIRBORNE_PM25","GTET_90_PERCENTILE_DIESEL_PARTICULATE_MATTER_AND_LOW_INCOME","PERCENTILE_DIESEL_PARTICULATE_MATTER_EXPOSURE","DIESEL_PARTICULATE_MATTER_EXPOSURE","GTET_90_PERCENTILE_TRAFFIC_PROXIMITY_AND_LOW_INCOME","PERCENTILE_TRAFFIC_PROXIMITY_AND_VOLUME","TRAFFIC_PROXIMITY_AND_VOLUME","GTET_90_PERCENTILE_FOR_DOT_TRANSIT_BARRIERS_AND_LOW_INCOME","PERCENTILE_DOT_TRAVEL_BARRIERS_SCORE","GTET_90_PERCENTILE_HOUSING_BURDEN_AND_LOW_INCOME","PERCENTILE_HOUSING_BURDEN","PERCENT_HOUSING_BURDEN","GTET_90_PERCENTILE_FOR_LEAD_PAINT","MEDIAN_HOUSE_VALUE_BELOW_90_PERCENTILE_AND_LOW_INCOME","PERCENTILE_PRE_1960S_HOUSING","PERCENT_PRE_1960S_HOUSING","PERCENTILE_MEDIAN_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","MEDIAN_DOLLAR_VALUE_OWNER_OCCUPIED_HOUSING_UNITS","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND_AND_LOW_INCOME","GTET_90_PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENT_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","PERCENTILE_LAND_AREA_IMPERVIOUS_SURFACE_OR_CROPLAND","AREA_GTET_35_ACRES","HISTORIC_UNDERINVESTMENT_AND_LOW_INCOME","HISTORIC_UNDERINVESTMENT","PERCENTILE_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","PERCENT_HOMES_NO_KITCHEN_NO_INDOOR_PLUMBING","GTET_90_PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_FACILITIES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_HAZARDOUS_WASTE_SITES","PROXIMITY_TO_HAZARDOUS_WASTE_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_SUPERFUND_SITES","PROXIMITY_TO_SUPERFUND_SITES","GTET_90_PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_SITES_AND_LOW_INCOME","PERCENTILE_PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","PROXIMITY_TO_RISK_MANAGEMENT_PLAN_FACILITIES","FORMERLY_USED_DEFENSE_SITE_IN_TRACT","ABANDONED_MINE_IN_TRACT","ABANDONED_MINE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_AND_LOW_INCOME","FORMERLY_USED_DEFENSE_SITE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","ABANDONED_MINE_IN_TRACT_MISSING_DATA_EQUALS_FALSE","GTET_90_PERCENTILE_WASTEWATER_DISCHARGE_AND_LOW_INCOME","PERCENTILE_WASTEWATER_DISCHARGE","WASTEWATER_DISCHARGE","GTET_90_PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS_AND_LOW_INCOME","PERCENTILE_LEAKY_UNDERGROUND_STORAGE_TANKS","LEAKY_UNDERGROUND_STORAGE_TANKS","GTET_90_PERCENTILE_ASTHMA_AND_LOW_INCOME","PERCENTILE_ASTHMA_GTET_18_YOA","PERCENT_ASTHMA_GTET_18_YOA","GTET_90_PERCENTILE_FOR_DIABETES_AND_LOW_INCOME","PERCENTILE_DIAGNOSED_DIABETES_GTET_18_YOA","DIAGNOSED_DIABETES_GTET_18_YOA","GTET_90_PERCENTILE_HEART_DISEASE_AND_LOW_INCOME","PERCENTILE_CORONARY_HEART_DISEASE_GTET_18_YOA","PERCENT_CORONARY_HEART_DISEASE_GTET_18_YOA","GTET_90_PERCENTILE_LOW_LIFE_EXPECTANCY_AND_LOW_INCOME","PERCENTILE_LOW_LIFE_EXPECTANCY","LIFE_EXPECTANCY_YEARS","GTET_THE_90_PERCENTILE_FOR_LOW_MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN_AND_LOW_HS_ATTAINMENT","PERCENTILE_LOW_MEDIAN_INCOME_AS_PERCENT_AREA_MEDIAN_INCOME","MEDIAN_INCOME_AS_PERCENT_OF_AREA_MEDIAN","GTET_THE_90_PERCENTILE_HOUSEHOLDS_IN_LINGUISTIC_ISOLATION_AND_LOW_HS_ATTAINMENT","PERCENTILE_LINGUISTIC_ISOLATION","PERCENT_LINGUISTIC_ISOLATION","GTET_90_PERCENTILE_UNEMPLOYMENT_AND_LOW_HS","PERCENTILE_UNEMPLOYMENT","PERCENT_UNEMPLOYMENT","GTET_90_PERCENTILE_HOUSEHOLDS_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_ATTAINMENT","PERCENTILE_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_200_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENT_BELOW_100_PERCENT_FEDERAL_POVERTY_LINE","PERCENTILE_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_AGE_25_PLUS_LESS_THAN_HIGH_SCHOOL","PERCENT_RESIDENTS_NOT_CURRENTLY_ENROLLED_IN_HIGHER_ED","UNEMPLOYMENT_PERCENT_ISLAND_AREAS_AND_STATES_AND_PR","PERCENTAGE_HOUSEHOLDS_BELOW_100_PERCENT_OF_FEDERAL_POVERTY_LINE_ISLAND_AREAS_AND_STATES_AND_PR","GTET_90_PERCENTILE_FOR_UNEMPLOYMENT_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_BELOW_100_PERCENT_FEDERAL_POVERTY_LEVEL_AND_LOW_HS_EDUCATION_ISLAND_AREAS","GTET_90_PERCENTILE_LOW_AREA_MEDIAN_HOUSEHOLD_INCOME_AND_LOW_HS_EDUCATION_ISLAND_AREAS","NUMBER_OF_TRIBAL_AREAS_ALASKA","NAMES_TRIBAL_AREAS","PERCENT_WITHIN_TRIBAL_AREAS"
"01089001301","001301","LOW_INCOME_COMMUNITY","0.71","0.0","0.03","0.0","0.03","0.16","0.04","0.01","0.09","0.82","0.08","5","3.0","True","False","","True","100","20.0","3335.0","0.85","0.47","True","False","False","13.0","0.0015","False","71.0","0.03","False","81.0","0.0006","60.0","9.0","False","False","33.0","0.0","False","False","False","80.0","4.0","False","50.0","8.58","False","76.0","0.39","False","70.0","641.86","False","23.0","True","98.0","59.0","False","24.0","7.0","22.0","114000.0","False","False","5583.0","74.0","True","False","","0.54","0.0","False","56.0","1.08","False","63.0","0.09","False","18.0","0.11","","","False","False","False","False","False","30.0","0.0","False","89.0","10.92","True","93.0","1230.0","False","69.0","1220.0","False","31.0","500.0","False","87.0","73.8","True","98.0","33.0","False","59.0","2.0","True","90.0","11.0","True","95.0","68.0","96.0","42.0","56.0","11.0","78.0","12.0","49.0","False","False","False","","","",""
"01089001402","001402","LOW_INCOME_COMMUNITY","0.39","0.0","0.01","0.0","0.04","0.5","0.04","0.01","0.1","0.79","0.1","0","0.0","False","False","","False","0","22.0","5240.0","0.44","0.19","False","False","False","52.0","0.1256","False","70.0","0.0292","False","79.0","0.0005","81.0","17.0","False","False","33.0","0.0","False","False","False","35.0","2.0","False","52.0","8.63","False","76.0","0.39","False","87.0","1465.62","False","32.0","False","73.0","31.0","False","25.0","7.0","27.0","128000.0","False","False","4614.0","61.0","True","False","","0.21","0.0","False","65.0","1.69","False","71.0","0.11","False","23.0","0.13","","","False","False","False","False","False","5.0","0.0","False","51.0","1.91","False","68.0","1030.0","False","41.0","969.0","False","33.0","509.0","False","60.0","77.4","False","80.0","66.0","False","12.0","0.0","False","26.0","3.0","False","68.0","40.0","71.0","18.0","31.0","6.0","79.0","8.0","24.0","False","False","False","","","",""
"01089001500","001500","LOW_INCOME_COMMUNITY","0.38","0.0","0.03","0.0","0.01","0.45","0.11","0.03","0.05","0.83","0.11","0","0.0","False","False","","False","0","71.0","4719.0","0.27","0.11","False","False","False","17.0","0.0029","False","70.0","0.0291","False","79.0","0.0005","67.0","11.0","False","False","33.0","0.0","False","False","False","70.0","3.0","False","50.0","8.6","False","85.0","0.47","False","85.0","1304.43","False","47.0","False","85.0","39.0","False","51.0","25.0","17.0","101400.0","False","False","4213.0","55.0","True","False","","0.83","0.02","False","56.0","1.09","False","66.0","0.09","False","24.0","0.14","","","False","False","False","False","False","72.0","0.01","False","84.0","7.76","False","82.0","1100.0","False","47.0","1019.0","False","43.0","560.0","False","82.0","74.7","False","88.0","56.0","False","66.0","3.0","False","76.0","7.0","False","82.0","51.0","85.0","27.0","67.0","14.0","59.0","18.0","22.0","False","False","False","","","",""
"01089002100","002100","LOW_INCOME_COMMUNITY","0.45","0.0","0.0","0.0","0.04","0.25","0.24","0.16","0.17","0.73","0.08","7","4.0","True","False","","True","100","57.0","3139.0","0.93","0.58","True","False","False","","0.0","False","71.0","0.0303","False","81.0","0.0006","72.0","12.0","False","False","33.0","0.0","False","False","True","96.0","6.0","False","49.0","8.57","False","87.0","0.51","False","89.0","1740.0","False","21.0","True","91.0","45.0","False","81.0","59.0","2.0","52300.0","False","False","5776.0","76.0","True","False","","0.6","0.0","False","59.0","1.26","False","66.0","0.1","False","33.0","0.18","","","False","False","False","False","False","84.0","0.11","False","85.0","7.98","True","96.0","1320.0","True","92.0","1660.0","False","87.0","850.0","True","99.0","67.7","True","98.0","32.0","False","77.0","6.0","False","81.0","8.0","True","94.0","67.0","97.0","46.0","92.0","30.0","91.0","10.0","48.0","False","False","False","","","",""
"01089002501","002501","LOW_INCOME_COMMUNITY","0.38","0.02","0.0","0.0","0.03","0.16","0.41","0.16","0.22","0.73","0.04","6","4.0","True","False","","True","100","66.0","3313.0","0.97","0.68","True","False","False","22.0","0.0063","False","71.0","0.03","False","80.0","0.0005","90.0","28.0","True","True","33.0","0.0","False","False","False","81.0","4.0","False","50.0","8.58","False","76.0","0.39","False","46.0","254.9","False","27.0","True","97.0","54.0","False","23.0","6.0","1.0","46600.0","False","False","5292.0","70.0","True","False","","0.44","0.0","False","42.0","0.48","False","71.0","0.11","False","47.0","0.32","","","False","False","False","False","False","84.0","0.09","False","74.0","4.84","True","93.0","1230.0","False","84.0","1440.0","False","62.0","660.0","False","86.0","74.0","True","98.0","32.0","True","92.0","16.0","False","9.0","1.0","True","99.0","83.0","97.0","46.0","90.0","27.0","85.0","6.0","36.0","False","False","False","","","",""
"01089003000","003000","LOW_INCOME_COMMUNITY","0.51","0.0","0.0","0.0","0.02","0.42","0.09","0.0","0.2","0.61","0.18","11","6.0","True","False","","True","100","62.0","2638.0","0.99","0.76","True","False","False","4.0","0.0001","False","72.0","0.0308","False","83.0","0.0006","92.0","32.0","True","True","33.0","0.0","False","False","True","94.0","6.0","False","48.0","8.51","False","70.0","0.35","False","78.0","908.37","False","37.0","True","95.0","50.0","False","60.0","33.0","8.0","77300.0","False","False","5450.0","72.0","True","False","","0.21","0.0","False","83.0","3.92","False","55.0","0.07","False","26.0","0.15","","","False","False","False","False","True","92.0","1.01","False","89.0","10.89","True","95.0","1290.0","True","98.0","2140.0","True","99.0","1320.0","True","99.0","64.2","True","98.0","32.0","False","70.0","4.0","True","95.0","15.0","True","98.0","82.0","98.0","55.0","90.0","27.0","93.0","14.0","29.0","False","False","False","","","",""
"01089003100","003100","LOW_INCOME_COMMUNITY","0.31","0.0","0.0","0.0","0.01","0.63","0.02","0.0","0.04","0.83","0.12","0","0.0","False","False","","False","0","50.0","5293.0","0.61","0.28","False","False","False","4.0","0.0001","False","71.0","0.0298","False","81.0","0.0006","86.0","21.0","False","False","33.0","0.0","False","False","False","12.0","1.0","False","48.0","8.53","False","77.0","0.4","False","92.0","2314.87","False","20.0","False","67.0","28.0","False","65.0","40.0","92.0","624000.0","False","False","6310.0","82.0","True","False","","0.46","0.0","False","74.0","2.56","False","59.0","0.08","False","24.0","0.14","","","False","False","False","False","False","86.0","0.15","False","92.0","14.03","False","65.0","1019.0","False","78.0","1330.0","False","82.0","800.0","False","87.0","73.8","False","60.0","84.0","False","27.0","0.0","False","10.0","1.0","False","51.0","31.0","75.0","20.0","88.0","25.0","97.0","6.0","27.0","False","False","False","","","",""
"01089010622","010622","LOW_INCOME_COMMUNITY","0.43","0.0","0.04","0.0","0.02","0.41","0.06","0.03","0.08","0.8","0.1","0","0.0","False","False","","False","0","25.0","11973.0","0.38","0.16","False","False","False","55.0","0.1582","False","70.0","0.029","False","79.0","0.0005","75.0","13.0","False","False","33.0","0.0","False","False","False","32.0","2.0","False","50.0","8.57","False","62.0","0.3","False","61.0","442.7","False","32.0","False","84.0","38.0","False","7.0","1.0","50.0","193800.0","False","False","3662.0","47.0","True","False","","0.74","0.01","False","58.0","1.24","False","60.0","0.08","False","19.0","0.11","","","False","False","False","False","False","7.0","0.0","False","60.0","2.8","False","82.0","1100.0","False","22.0","830.0","False","9.0","370.0","False","48.0","78.7","False","67.0","78.0","False","66.0","3.0","False","67.0","6.0","False","73.0","43.0","78.0","22.0","38.0","7.0","73.0","3.0","23.0","False","False","False","","","",""
"01091972900","972900","LOW_INCOME_COMMUNITY","0.64","0.0","0.0","0.0","0.0","0.32","0.03","0.0","0.18","0.66","0.14","5","3.0","True","False","","True","100","83.0","5105.0","0.9","0.52","True","False","False","84.0","1.0125","False","80.0","0.043","False","86.0","0.0007","58.0","9.0","False","False","74.0","11.0","False","False","True","95.0","6.0","False","57.0","8.83","False","16.0","0.1","False","36.0","161.86","False","27.0","False","78.0","34.0","False","41.0","18.0","6.0","71100.0","False","False","1679.0","21.0","True","False","","0.21","0.0","False","28.0","0.19","False","3.0","0.0","False","67.0","0.75","","","False","False","False","False","False","57.0","0.0","False","52.0","2.02","True","91.0","1200.0","True","95.0","1860.0","False","87.0","850.0","True","90.0","73.0","True","95.0","42.0","False","32.0","0.0","False","82.0","8.0","False","89.0","59.0","87.0","28.0","87.0","24.0","93.0","10.0","39.0","False","False","False","","","",""
"01093964400","964400","LOW_INCOME_COMMUNITY","0.04","0.0","0.0","0.0","0.02","0.92","0.0","0.0","0.07","0.67","0.24","1","1.0","True","False","","True","100","66.0","4866.0","0.79","0.41","True","False","False","59.0","0.2005","False","78.0","0.0402","False","86.0","0.0007","69.0","11.0","False","False","68.0","0.0","False","False","False","89.0","5.0","False","44.0","8.36","False","12.0","0.09","False","12.0","24.25","True","92.0","False","58.0","25.0","False","21.0","5.0","21.0","111800.0","False","False","879.0","11.0","True","False","","0.21","0.0","False","9.0","0.05","False","9.0","0.01","False","34.0","0.19","False","","False","False","False","False","False","16.0","0.0","False","28.0","0.49","False","43.0","940.0","False","78.0","1330.0","False","85.0","830.0","False","82.0","74.59","False","78.0","68.0","False","59.0","2.0","False","26.0","3.0","False","72.0","43.0","54.0","12.0","76.0","18.0","97.0","5.0","6.0","False","False","False","","","",""
"01093964500","964500","NON_LIC_CONTIGUOUS","0.0","0.0","0.0","0.0","0.0","0.97","0.01","0.0","0.09","0.69","0.21","3","3.0","True","True","","True","100","100.0","2059.0","0.69","0.34","True","False","False","60.0","0.2204","False","78.0","0.0399","False","86.0","0.0007","65.0","10.0","False","False","69.0","0.0","False","False","True","94.0","6.0","False","43.0","8.36","False","6.0","0.06","False","8.0","12.75","True","95.0","False","11.0","12.0","False","30.0","10.0","12.0","88900.0","False","False","284.0","4.0","True","False","","0.49","0.0","False","17.0","0.09","False","7.0","0.01","False","5.0","0.04","","True","True","False","False","True","False","3.0","0.0","False","15.0","0.11","False","57.0","990.0","False","75.0","1290.0","False","86.0","840.0","False","74.0","75.8","False","55.0","89.0","False","12.0","0.0","False","44.0","4.0","False","67.0","40.0","53.0","12.0","85.0","23.0","93.0","4.0","11.0","False","False","False","","","",""
"01095030100","030100","LOW_INCOME_COMMUNITY","0.0","0.0","0.0","0.0","0.03","0.93","0.02","0.02","0.08","0.78","0.13","6","4.0","True","False","","True","100","87.0","3093.0","0.86","0.48","True","False","False","73.0","0.4993","False","78.0","0.0406","True","92.0","0.0011","54.0","8.0","False","False","75.0","14.0","False","False","False","77.0","4.0","False","48.0","8.51","False","15.0","0.1","False","1.0","0.6","True","94.0","False","33.0","18.0","False","31.0","11.0","7.0","74600.0","False","False","1150.0","15.0","True","False","","0.92","0.03","False","15.0","0.08","False","19.0","0.02","False","37.0","0.21","","","False","False","False","False","False","42.0","0.0","False","11.0","0.06","False","85.0","1120.0","True","93.0","1689.0","True","97.0","1060.0","True","91.0","72.7","False","76.0","70.0","False","12.0","0.0","False","39.0","4.0","False","83.0","53.0","88.0","29.0","83.0","21.0","95.0","15.0","23.0","False","False","False","","","",""
"01097000200","000200","LOW_INCOME_COMMUNITY","0.37","0.0","0.01","0.0","0.0","0.56","0.02","0.01","0.01","0.67","0.31","7","4.0","True","True","","True","100","100.0","1306.0","0.78","0.4","True","False","False","23.0","0.007","True","96.0","0.1988","True","94.0","0.0012","99.0","100.0","True","True","84.0","66.0","False","False","False","38.0","2.0","False","64.0","9.06","True","95.0","0.75","False","86.0","1401.49","False","0.0","False","3.0","8.0","False","72.0","48.0","51.0","197500.0","False","False","6800.0","87.0","True","True","True","0.82","0.01","False","83.0","4.09","False","29.0","0.03","False","84.0","1.5","","","False","False","False","False","False","62.0","0.0","False","74.0","4.76","False","35.0","910.0","True","94.0","1760.0","True","90.0","890.0","False","51.0","78.4","False","60.0","84.0","False","61.0","2.0","False","9.0","1.0","False","73.0","44.0","83.0","25.0","62.0","12.0","96.0","10.0","33.0","False","False","False","","","",""
"01097000401","000401","LOW_INCOME_COMMUNITY","0.98","0.0","0.01","0.0","0.0","0.0","0.01","0.0","0.09","0.7","0.19","12","7.0","True","True","","True","100","100.0","1118.0","0.86","0.48","True","False","False","13.0","0.0014","True","96.0","0.1942","False","58.0","0.0002","97.0","79.0","True","True","33.0","0.0","False","False","True","99.0","10.0","False","64.0","9.07","True","94.0","0.67","False","55.0","359.02","False","87.0","True","97.0","56.0","False","73.0","48.0","3.0","58700.0","False","False","3408.0","43.0","True","True","True","0.21","0.0","False","76.0","2.78","False","30.0","0.03","False","86.0","1.69","","","False","False","False","False","True","94.0","1.97","False","60.0","2.71","True","92.0","1210.0","True","99.0","2430.0","True","94.0","960.0","True","97.0","69.9","True","93.0","47.0","False","58.0","2.0","False","32.0","3.0","False","87.0","56.0","81.0","24.0","81.0","20.0","91.0","17.0","43.0","False","False","False","","","",""
"01097000600","000600","LOW_INCOME_COMMUNITY","0.93","0.0","0.0","0.0","0.01","0.04","0.0","0.0","0.1","0.67","0.21","14","8.0","True","True","","True","100","100.0","1836.0","0.92","0.55","True","False","False","33.0","0.0268","True","96.0","0.1946","True","91.0","0.001","93.0","37.0","True","True","33.0","0.0","False","False","True","99.0","9.0","False","65.0","9.09","True","92.0","0.6","False","53.0","333.43","False","50.0","True","90.0","43.0","False","65.0","40.0","8.0","79400.0","False","False","2028.0","25.0","True","False","","0.21","0.0","False","82.0","3.72","False","31.0","0.03","True","96.0","3.28","","","False","False","False","False","True","97.0","8.84","False","64.0","3.25","True","94.0","1240.0","True","98.0","2260.0","True","92.0","919.0","True","95.0","71.2","False","84.0","61.0","False","12.0","0.0","True","98.0","21.0","True","89.0","59.0","92.0","34.0","85.0","23.0","96.0","27.0","47.0","False","False","False","","","",""
"01097001002","001002","LOW_INCOME_COMMUNITY","0.43","0.0","0.0","0.0","0.0","0.55","0.0","0.0","0.08","0.73","0.17","5","3.0","True","False","","True","100","85.0","1648.0","0.65","0.31","True","False","False","","0.0","True","96.0","0.1921","False","41.0","0.0001","97.0","68.0","True","True","33.0","0.0","False","False","False","70.0","3.0","False","64.0","9.04","True","93.0","0.64","False","52.0","324.7","False","11.0","False","44.0","21.0","True","93.0","79.0","52.0","202100.0","False","False","2602.0","33.0","True","True","True","0.79","0.01","False","80.0","3.48","False","28.0","0.03","False","79.0","1.2","","","False","False","False","False","False","56.0","0.0","False","83.0","7.25","False","52.0","969.0","False","83.0","1410.0","False","59.0","640.0","False","84.0","74.3","False","47.0","95.0","False","12.0","0.0","False","3.0","1.0","False","64.0","38.0","68.0","17.0","52.0","10.0","93.0","14.0","16.0","False","False","False","","","",""
"01097001200","001200","LOW_INCOME_COMMUNITY","0.64","0.01","0.0","0.0","0.0","0.32","0.02","0.0","0.03","0.91","0.05","12","7.0","True","False","","True","100","73.0","4074.0","0.97","0.66","True","False","False","63.0","0.2733","True","96.0","0.2006","True","97.0","0.0024","97.0","77.0","True","True","75.0","15.0","False","False","True","99.0","9.0","False","63.0","9.03","True","92.0","0.6","True","94.0","2724.3","False","70.0","False","81.0","36.0","False","88.0","71.0","1.0","47500.0","False","False","1794.0","22.0","True","False","","0.21","0.0","False","83.0","4.02","False","30.0","0.03","True","94.0","2.83","True","","False","True","True","False","True","94.0","1.88","False","56.0","2.38","True","91.0","1200.0","True","93.0","1739.0","False","72.0","720.0","False","79.0","75.2","False","87.0","57.0","False","12.0","0.0","True","90.0","11.0","False","95.0","69.0","88.0","29.0","96.0","38.0","97.0","23.0","55.0","False","False","False","","","",""
"01097001302","001302","LOW_INCOME_COMMUNITY","0.99","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.7","0.14","9","6.0","True","True","","True","100","100.0","2707.0","0.85","0.47","True","False","False","10.0","0.0008","True","96.0","0.1929","False","73.0","0.0004","95.0","44.0","True","True","33.0","0.0","False","False","True","98.0","7.0","False","63.0","9.0","True","92.0","0.59","False","64.0","501.39","False","82.0","False","66.0","28.0","False","84.0","65.0","4.0","64200.0","False","False","3749.0","48.0","True","True","True","0.69","0.01","False","77.0","2.89","False","27.0","0.02","False","69.0","0.83","","","False","False","False","False","False","51.0","0.0","False","59.0","2.67","True","91.0","1190.0","True","97.0","2070.0","False","79.0","770.0","True","98.0","68.59","False","73.0","73.0","False","12.0","0.0","True","98.0","21.0","False","81.0","50.0","45.0","10.0","77.0","18.0","97.0","10.0","50.0","False","False","False","","","",""
"01097001400","001400","LOW_INCOME_COMMUNITY","0.98","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.04","0.73","0.21","6","5.0","True","True","","True","100","100.0","1596.0","0.89","0.52","True","False","False","","0.0","True","96.0","0.1921","False","39.0","0.0001","31.0","4.0","False","False","33.0","0.0","False","False","True","98.0","7.0","False","63.0","9.02","True","91.0","0.57","False","34.0","140.65","False","57.0","False","70.0","30.0","False","86.0","66.0","6.0","72200.0","False","False","4116.0","54.0","True","True","True","0.84","0.02","False","76.0","2.76","False","27.0","0.02","False","64.0","0.66","","","False","False","False","False","False","3.0","0.0","False","80.0","6.12","False","80.0","1090.0","True","97.0","2020.0","False","80.0","780.0","True","95.0","71.2","False","86.0","59.0","False","12.0","0.0","False","88.0","10.0","False","83.0","52.0","64.0","15.0","71.0","16.0","99.0","10.0","53.0","False","False","False","","","",""
"01097001501","001501","LOW_INCOME_COMMUNITY","0.98","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.16","0.7","0.12","11","5.0","True","True","","True","100","100.0","1386.0","0.97","0.68","True","False","False","","0.0","True","96.0","0.2016","False","38.0","0.0001","64.0","10.0","False","False","33.0","0.0","False","False","True","99.0","12.0","False","62.0","8.99","False","88.0","0.52","False","75.0","794.79","False","85.0","True","90.0","43.0","False","86.0","67.0","1.0","49400.0","False","False","3334.0","42.0","True","True","True","0.86","0.02","False","81.0","3.65","False","26.0","0.02","False","75.0","1.04","","","False","False","False","False","False","9.0","0.0","False","78.0","5.62","True","97.0","1350.0","True","99.0","2300.0","True","91.0","900.0","True","91.0","72.7","True","97.0","38.0","False","12.0","0.0","True","90.0","11.0","True","95.0","69.0","94.0","38.0","86.0","23.0","98.0","19.0","54.0","False","False","False","","","",""
"01097001502","001502","LOW_INCOME_COMMUNITY","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.33","0.59","0.06","11","6.0","True","True","","True","100","100.0","1358.0","0.99","0.83","True","False","False","","0.0","True","96.0","0.1945","False","37.0","0.0001","86.0","21.0","False","False","33.0","0.0","False","False","True","99.0","14.0","False","62.0","8.99","False","89.0","0.54","False","86.0","1416.56","True","93.0","True","98.0","58.0","False","88.0","71.0","9.0","80300.0","False","False","3577.0","46.0","True","True","True","0.61","0.0","False","80.0","3.46","False","26.0","0.02","False","69.0","0.82","False","","False","False","False","False","False","2.0","0.0","False","64.0","3.23","True","99.0","1550.0","True","99.0","2330.0","True","90.0","880.0","False","","","True","99.0","27.0","False","12.0","0.0","True","95.0","14.0","True","99.0","83.0","99.0","69.0","94.0","32.0","100.0","22.0","81.0","False","False","False","","","",""
